ID	Function
pVOG8425	hypothetical protein
pVOG8426	hypothetical protein
pVOG8427	hypothetical protein
pVOG8428	hypothetical protein
pVOG8429	UDP-glucose 6-dehydrogenase
pVOG8430	hypothetical protein
pVOG8431	hypothetical protein
pVOG8432	hypothetical protein
pVOG8433	hypothetical protein
pVOG8434	hypothetical protein
pVOG8435	DNA primase
pVOG8436	hypothetical protein
pVOG8437	hypothetical protein
pVOG8438	hypothetical protein
pVOG8439	hypothetical protein
pVOG8440	hypothetical protein
pVOG8441	hypothetical protein
pVOG8442	hypothetical protein
pVOG8443	hypothetical protein
pVOG8444	hypothetical protein
pVOG8445	hypothetical protein
pVOG8446	hypothetical protein
pVOG8447	hypothetical protein
pVOG8448	hypothetical protein
pVOG8449	hypothetical protein
pVOG8450	hypothetical protein
pVOG8451	hypothetical protein
pVOG8452	hypothetical protein
pVOG8453	hypothetical protein
pVOG8454	hypothetical protein
pVOG8455	hypothetical protein
pVOG8456	hypothetical protein
pVOG8457	hypothetical protein
pVOG8458	hypothetical protein
pVOG8459	hypothetical protein
pVOG8460	hypothetical protein
pVOG8461	hypothetical protein
pVOG8462	hypothetical protein
pVOG8463	hypothetical protein
pVOG8464	hypothetical protein
pVOG8465	hypothetical protein
pVOG8466	hypothetical protein
pVOG8467	hypothetical protein
pVOG8468	hypothetical protein
pVOG8469	hypothetical protein
pVOG8470	hypothetical protein
pVOG8471	hypothetical protein
pVOG8472	hypothetical protein
pVOG8473	RNA polymerase sigma factor
pVOG8474	hypothetical protein
pVOG8475	hypothetical protein
pVOG8476	hypothetical protein
pVOG8477	hypothetical protein
pVOG8478	hypothetical protein
pVOG8479	hypothetical protein
pVOG8480	DNA binding protein
pVOG8481	hypothetical protein
pVOG8482	hypothetical protein
pVOG8483	hypothetical protein
pVOG8484	hypothetical protein
pVOG8485	Holliday junction resolvase
pVOG8486	hypothetical protein
pVOG8487	Nun-like transcription termination factor
pVOG8488	hypothetical protein
pVOG8489	hypothetical protein
pVOG8490	hypothetical protein
pVOG8491	hypothetical protein
pVOG8492	unannotated protein
pVOG8493	hypothetical protein
pVOG8494	hypothetical protein
pVOG8495	virion structural protein
pVOG8496	hypothetical protein
pVOG8497	hypothetical protein
pVOG8498	DNA polymerase processivity factor
pVOG8499	hypothetical protein
pVOG8500	hypothetical protein
pVOG8501	hypothetical protein
pVOG8502	hypothetical protein
pVOG8503	hypothetical protein
pVOG8504	hypothetical protein
pVOG8505	hypothetical protein
pVOG8506	RNA polymerase sigma factor
pVOG8507	hypothetical protein
pVOG8508	hypothetical protein
pVOG8509	putative protein YdfB
pVOG8510	hypothetical protein
pVOG8511	hypothetical protein
pVOG8512	hypothetical protein
pVOG8513	hypothetical protein
pVOG8514	hypothetical protein
pVOG8515	unannotated protein
pVOG8516	virion structural protein
pVOG8517	hypothetical protein
pVOG8518	hypothetical protein
pVOG8519	holin
pVOG8520	transcriptional regulator
pVOG8521	hypothetical protein
pVOG8522	hypothetical protein
pVOG8523	DNA ligase
pVOG8524	hypothetical protein
pVOG8525	hypothetical protein
pVOG8526	hypothetical protein
pVOG8527	unannotated protein
pVOG8528	hypothetical protein
pVOG8529	head scaffolding protein
pVOG8530	hypothetical protein
pVOG8531	hypothetical protein
pVOG8532	hypothetical protein
pVOG8533	hypothetical protein
pVOG8534	high light inducible protein
pVOG8535	hypothetical protein
pVOG8536	nudix hydrolase
pVOG8537	virion structural protein
pVOG8538	hypothetical protein
pVOG8539	lipase
pVOG8540	HTH DNA binding protein
pVOG8541	hypothetical protein
pVOG8542	hypothetical protein
pVOG8543	hypothetical protein
pVOG8544	hypothetical protein
pVOG8545	hypothetical protein
pVOG8546	hypothetical protein
pVOG8547	hypothetical protein
pVOG8548	hypothetical protein
pVOG8549	tail fiber protein; host specificity
pVOG8550	peptidase
pVOG8551	tail protein
pVOG8552	unannotated protein
pVOG8553	unannotated protein
pVOG8554	hypothetical protein
pVOG8555	hypothetical protein
pVOG8556	enterotoxin type A / speL
pVOG8557	virion structural protein
pVOG8558	hypothetical protein
pVOG8559	virion structural protein
pVOG8560	hypothetical protein
pVOG8561	hypothetical protein
pVOG8562	hypothetical protein
pVOG8563	tail length tape measure protein
pVOG8564	hypothetical protein
pVOG8565	hypothetical protein
pVOG8566	hypothetical protein
pVOG8567	hypothetical protein
pVOG8568	hypothetical protein
pVOG8569	hypothetical protein
pVOG8570	hypothetical protein
pVOG8571	hypothetical protein
pVOG8572	head scaffolding protein
pVOG8573	hypothetical protein
pVOG8574	hypothetical protein
pVOG8575	head maturation protease
pVOG8576	hypothetical protein
pVOG8577	hypothetical protein
pVOG8578	hypothetical protein
pVOG8579	tail spike protein
pVOG8580	hypothetical protein
pVOG8581	hypothetical protein
pVOG8582	tail fiber protein
pVOG8583	hypothetical protein
pVOG8584	hypothetical protein
pVOG8585	unannotated protein
pVOG8586	hypothetical protein
pVOG8587	hypothetical protein
pVOG8588	hypothetical protein
pVOG8589	hypothetical protein
pVOG8590	hypothetical protein
pVOG8591	hypothetical protein
pVOG8592	primase
pVOG8593	hypothetical protein
pVOG8594	hypothetical protein
pVOG8595	hypothetical protein
pVOG8596	hypothetical protein
pVOG8597	hypothetical protein
pVOG8598	single strand DNA binding protein
pVOG8599	Thymidylate synthase
pVOG8600	hypothetical protein
pVOG8601	hypothetical protein
pVOG8602	unannotated protein
pVOG8603	hypothetical protein
pVOG8604	hypothetical protein
pVOG8605	hypothetical protein
pVOG8606	hypothetical protein
pVOG8607	ribonucleotide reductase large subunit
pVOG8608	hypothetical protein
pVOG8609	virion structural protein
pVOG8610	hypothetical protein
pVOG8611	hypothetical protein
pVOG8612	hypothetical protein
pVOG8613	hypothetical protein
pVOG8614	hypothetical protein
pVOG8615	protease
pVOG8616	NH(3)-dependent NAD(+) synthetase
pVOG8617	tail fiber protein
pVOG8618	hypothetical protein
pVOG8619	hypothetical protein
pVOG8620	hypothetical protein
pVOG8621	unannotated protein
pVOG8622	hypothetical protein
pVOG8623	hypothetical protein
pVOG8624	hypothetical protein
pVOG8625	terminase small subunit
pVOG8626	hypothetical protein
pVOG8627	hypothetical protein
pVOG8628	hypothetical protein
pVOG8629	hypothetical protein
pVOG8630	segregation and condensation complex subunit ScpB
pVOG8631	hypothetical protein
pVOG8632	hypothetical protein
pVOG8633	hypothetical protein
pVOG8634	hypothetical protein
pVOG8635	major head protein
pVOG8636	hypothetical protein
pVOG8637	virion structural protein
pVOG8638	hypothetical protein
pVOG8639	hypothetical protein
pVOG8640	hypothetical protein
pVOG8641	hypothetical protein
pVOG8642	transcriptional regulator
pVOG8643	acetyltransferase
pVOG8644	hypothetical protein
pVOG8645	hypothetical protein
pVOG8646	hypothetical protein
pVOG8647	replication initiation protein
pVOG8648	hypothetical protein
pVOG8649	hypothetical protein
pVOG8650	pre-neck appendage protein
pVOG8651	peptidase
pVOG8652	hypothetical protein
pVOG8653	DNA methyltransferase
pVOG8654	hypothetical protein
pVOG8655	hypothetical protein
pVOG8656	hypothetical protein
pVOG8657	hypothetical protein
pVOG8658	hypothetical protein
pVOG8659	hypothetical protein
pVOG8660	hypothetical protein
pVOG8661	unannotated protein
pVOG8662	hypothetical protein
pVOG8663	hypothetical protein
pVOG8664	hypothetical protein
pVOG8665	DNA helicase
pVOG8666	hypothetical protein
pVOG8667	hypothetical protein
pVOG8668	hypothetical protein
pVOG8669	hypothetical protein
pVOG8670	hypothetical protein
pVOG8671	hypothetical protein
pVOG8672	hypothetical protein
pVOG8673	hypothetical protein
pVOG8674	hypothetical protein
pVOG8675	hypothetical protein
pVOG8676	hypothetical protein
pVOG8677	hypothetical protein
pVOG8678	hypothetical protein
pVOG8679	hypothetical protein
pVOG8680	hypothetical protein
pVOG8681	hypothetical protein
pVOG8682	hypothetical protein
pVOG8683	virion structural protein
pVOG8684	tail protein
pVOG8685	hypothetical protein
pVOG8686	hypothetical protein
pVOG8687	virion structural protein
pVOG8688	hypothetical protein
pVOG8689	Rz-like spanin
pVOG8690	hypothetical protein
pVOG8691	transposase
pVOG8692	hypothetical protein
pVOG8693	unannotated protein
pVOG8694	hypothetical protein
pVOG8695	hypothetical protein
pVOG8696	hypothetical protein
pVOG8697	unannotated protein
pVOG8698	hypothetical protein
pVOG8699	hypothetical protein
pVOG8700	hypothetical protein
pVOG8701	hypothetical protein
pVOG8702	hypothetical protein
pVOG8703	hypothetical protein
pVOG8704	hypothetical protein
pVOG8705	hypothetical protein
pVOG8706	baseplate protein
pVOG8707	hypothetical protein
pVOG8708	hypothetical protein
pVOG8709	hypothetical protein
pVOG8710	hypothetical protein
pVOG8711	hypothetical protein
pVOG8712	hypothetical protein
pVOG8713	hypothetical protein
pVOG8714	hypothetical protein
pVOG8715	RNaseH
pVOG8716	hypothetical protein
pVOG8717	hypothetical protein
pVOG8718	hypothetical protein
pVOG8719	hypothetical protein
pVOG8720	hypothetical protein
pVOG8721	hypothetical protein
pVOG8722	hypothetical protein
pVOG8723	hypothetical protein
pVOG8724	unannotated protein
pVOG8725	unannotated protein
pVOG8726	hypothetical protein
pVOG8727	hypothetical protein
pVOG8728	hypothetical protein
pVOG8729	hypothetical protein
pVOG8730	hypothetical protein
pVOG8731	hypothetical protein
pVOG8732	hypothetical protein
pVOG8733	hypothetical protein
pVOG8734	hypothetical protein
pVOG8735	hypothetical protein
pVOG8736	hypothetical protein
pVOG8737	hypothetical protein
pVOG8738	hypothetical protein
pVOG8739	hypothetical protein
pVOG8740	hypothetical protein
pVOG8741	hypothetical protein
pVOG8742	co-chaperonin GroES
pVOG8743	hypothetical protein
pVOG8744	hypothetical protein
pVOG8745	hypothetical protein
pVOG8746	hypothetical protein
pVOG8747	hypothetical protein
pVOG8748	hypothetical protein
pVOG8749	hypothetical protein
pVOG8750	hypothetical protein
pVOG8751	virion structural protein
pVOG8752	hypothetical protein
pVOG8753	hypothetical protein
pVOG8754	virion structural protein
pVOG8755	virion structural protein
pVOG8756	hypothetical protein
pVOG8757	hypothetical protein
pVOG8758	hypothetical protein
pVOG8759	hypothetical protein
pVOG8760	hypothetical protein
pVOG8761	hypothetical protein
pVOG8762	hypothetical protein
pVOG8763	hypothetical protein
pVOG8764	hypothetical protein
pVOG8765	hypothetical protein
pVOG8766	hypothetical protein
pVOG8767	hypothetical protein
pVOG8768	hypothetical protein
pVOG8769	hypothetical protein
pVOG8770	hypothetical protein
pVOG8771	hypothetical protein
pVOG8772	hypothetical protein
pVOG8773	hypothetical protein
pVOG8774	hypothetical protein
pVOG8775	hypothetical protein
pVOG8776	unannotated protein
pVOG8777	hypothetical protein
pVOG8778	hypothetical protein
pVOG8779	Zinc-dependent sulfurtransferase SufU
pVOG8780	unannotated protein
pVOG8781	unannotated protein
pVOG8782	hypothetical protein
pVOG8783	hypothetical protein
pVOG8784	hypothetical protein
pVOG8785	hypothetical protein
pVOG8786	hypothetical protein
pVOG8787	hypothetical protein
pVOG8788	hypothetical protein
pVOG8789	hypothetical protein
pVOG8790	hypothetical protein
pVOG8791	hypothetical protein
pVOG8792	hypothetical protein
pVOG8793	hypothetical protein
pVOG8794	hypothetical protein
pVOG8795	hypothetical protein
pVOG8796	hypothetical protein
pVOG8797	hypothetical protein
pVOG8798	hypothetical protein
pVOG8799	hypothetical protein
pVOG8800	hypothetical protein
pVOG8801	hypothetical protein
pVOG8802	hypothetical protein
pVOG8803	hypothetical protein
pVOG8804	hypothetical protein
pVOG8805	hypothetical protein
pVOG8806	hypothetical protein
pVOG8807	hypothetical protein
pVOG8808	unannotated protein
pVOG8809	hypothetical protein
pVOG8810	Arc-like repressor
pVOG8811	hypothetical protein
pVOG8812	hypothetical protein
pVOG8813	hypothetical protein
pVOG8814	hypothetical protein
pVOG8815	hypothetical protein
pVOG8816	hypothetical protein
pVOG8817	hypothetical protein
pVOG8818	hypothetical protein
pVOG8819	hypothetical protein
pVOG8820	hypothetical protein
pVOG8821	hypothetical protein
pVOG8822	hypothetical protein
pVOG8823	hypothetical protein
pVOG8824	unannotated protein
pVOG8825	unannotated protein
pVOG8826	unannotated protein
pVOG8827	membrane protein
pVOG8828	unannotated protein
pVOG8829	hypothetical protein
pVOG8830	hypothetical protein
pVOG8831	hypothetical protein
pVOG8832	hypothetical protein
pVOG8833	hypothetical protein
pVOG8834	hypothetical protein
pVOG8835	membrane protein
pVOG8836	hypothetical protein
pVOG8837	hypothetical protein
pVOG8838	hypothetical protein
pVOG8839	hypothetical protein
pVOG8840	hypothetical protein
pVOG8841	hypothetical protein
pVOG8842	hypothetical protein
pVOG8843	hypothetical protein
pVOG8844	hypothetical protein
pVOG8845	hypothetical protein
pVOG8846	hypothetical protein
pVOG8847	hypothetical protein
pVOG8848	hypothetical protein
pVOG8849	hypothetical protein
pVOG8850	hypothetical protein
pVOG8851	hypothetical protein
pVOG8852	hypothetical protein
pVOG8853	hypothetical protein
pVOG8854	hypothetical protein
pVOG8855	endonuclease
pVOG8856	hypothetical protein
pVOG8857	hypothetical protein
pVOG8858	hypothetical protein
pVOG8859	hypothetical protein
pVOG8860	hypothetical protein
pVOG8861	hypothetical protein
pVOG8862	hypothetical protein
pVOG8863	HTH DNA binding protein
pVOG8864	unannotated protein
pVOG8865	hypothetical protein
pVOG8866	thymidylate kinase
pVOG8867	tail assembly chaperone
pVOG8868	major tail protein
pVOG8869	hypothetical protein
pVOG8870	hypothetical protein
pVOG8871	hypothetical protein
pVOG8872	hypothetical protein
pVOG8873	hypothetical protein
pVOG8874	hypothetical protein
pVOG8875	hypothetical protein
pVOG8876	virion structural protein
pVOG8877	hypothetical protein
pVOG8878	hypothetical protein
pVOG8879	hypothetical protein
pVOG8880	head scaffolding protein
pVOG8881	hypothetical protein
pVOG8882	major tail protein
pVOG8883	hypothetical protein
pVOG8884	hypothetical protein
pVOG8885	hypothetical protein
pVOG8886	hypothetical protein
pVOG8887	hypothetical protein
pVOG8888	hypothetical protein
pVOG8889	hypothetical protein
pVOG8890	hypothetical protein
pVOG8891	hypothetical protein
pVOG8892	hypothetical protein
pVOG8893	hypothetical protein
pVOG8894	virion structural protein
pVOG8895	hypothetical protein
pVOG8896	hypothetical protein
pVOG8897	hypothetical protein
pVOG8898	hypothetical protein
pVOG8899	virion structural protein
pVOG8900	hypothetical protein
pVOG8901	hypothetical protein
pVOG8902	hypothetical protein
pVOG8903	hypothetical protein
pVOG8904	hypothetical protein
pVOG8905	hypothetical protein
pVOG8906	hypothetical protein
pVOG8907	hypothetical protein
pVOG8908	Cold shock protein 1
pVOG8909	HNH endonuclease
pVOG8910	terminase small subunit
pVOG8911	hypothetical protein
pVOG8912	hypothetical protein
pVOG8913	hypothetical protein
pVOG8914	hypothetical protein
pVOG8915	hypothetical protein
pVOG8916	transposase
pVOG8917	hypothetical protein
pVOG8918	hypothetical protein
pVOG8919	hypothetical protein
pVOG8920	hypothetical protein
pVOG8921	hypothetical protein
pVOG8922	hypothetical protein
pVOG8923	hypothetical protein
pVOG8924	hypothetical protein
pVOG8925	hypothetical protein
pVOG8926	hypothetical protein
pVOG8927	minor head protein
pVOG8928	hypothetical protein
pVOG8929	hypothetical protein
pVOG8930	hypothetical protein
pVOG8931	hypothetical protein
pVOG8932	hypothetical protein
pVOG8933	hypothetical protein
pVOG8934	hypothetical protein
pVOG8935	hypothetical protein
pVOG8936	hypothetical protein
pVOG8937	hypothetical protein
pVOG8938	hypothetical protein
pVOG8939	hypothetical protein
pVOG8940	hypothetical protein
pVOG8941	hypothetical protein
pVOG8942	hypothetical protein
pVOG8943	hypothetical protein
pVOG8944	hypothetical protein
pVOG8945	hypothetical protein
pVOG8946	hypothetical protein
pVOG8947	hypothetical protein
pVOG8948	hypothetical protein
pVOG8949	hypothetical protein
pVOG8950	unannotated protein
pVOG8951	hypothetical protein
pVOG8952	hypothetical protein
pVOG8953	hypothetical protein
pVOG8954	head-tail adaptor
pVOG8955	hypothetical protein
pVOG8956	hypothetical protein
pVOG8957	hypothetical protein
pVOG8958	hypothetical protein
pVOG8959	hypothetical protein
pVOG8960	hypothetical protein
pVOG8961	internal virion protein
pVOG8962	hypothetical protein
pVOG8963	hypothetical protein
pVOG8964	hypothetical protein
pVOG8965	hypothetical protein
pVOG8966	hypothetical protein
pVOG8967	hypothetical protein
pVOG8968	hypothetical protein
pVOG8969	hypothetical protein
pVOG8970	hypothetical protein
pVOG8971	hypothetical protein
pVOG8972	hypothetical protein
pVOG8973	hypothetical protein
pVOG8974	hypothetical protein
pVOG8975	hypothetical protein
pVOG8976	hypothetical protein
pVOG8977	membrane protein
pVOG8978	hypothetical protein
pVOG8979	hypothetical protein
pVOG8980	hypothetical protein
pVOG8981	hypothetical protein
pVOG8982	hypothetical protein
pVOG8983	hypothetical protein
pVOG8984	Stress response protein SCP2
